NAMESPACE     LAST SEEN   TYPE      REASON                 OBJECT                                                         MESSAGE
kube-system   25m         Normal    Created                pod/cilium-rj89b                                               Created container: mount-cgroup
kube-system   25m         Normal    SuccessfulCreate       daemonset/cilium                                               Created pod: cilium-8l95t
kube-system   25m         Normal    Pulled                 pod/cilium-rj89b                                               Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   25m         Normal    Created                pod/cilium-8l95t                                               Created container: mount-cgroup
kube-system   25m         Normal    Pulled                 pod/cilium-8l95t                                               Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   25m         Normal    Started                pod/cilium-rj89b                                               Started container mount-cgroup
kube-system   25m         Normal    Created                pod/cilium-8l95t                                               Created container: config
kube-system   25m         Normal    Pulled                 pod/cilium-8l95t                                               Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   25m         Normal    Scheduled              pod/cilium-8l95t                                               Successfully assigned kube-system/cilium-8l95t to ip-10-0-10-104.ap-southeast-1.compute.internal
kube-system   25m         Normal    Pulled                 pod/cilium-rj89b                                               Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   25m         Normal    Started                pod/cilium-rj89b                                               Started container apply-sysctl-overwrites
kube-system   25m         Normal    Created                pod/cilium-rj89b                                               Created container: apply-sysctl-overwrites
kube-system   25m         Normal    Started                pod/cilium-8l95t                                               Started container apply-sysctl-overwrites
kube-system   25m         Normal    Created                pod/cilium-8l95t                                               Created container: apply-sysctl-overwrites
kube-system   25m         Normal    Pulled                 pod/cilium-8l95t                                               Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   25m         Normal    Started                pod/cilium-8l95t                                               Started container mount-cgroup
kube-system   25m         Normal    Started                pod/cilium-rj89b                                               Started container mount-bpf-fs
kube-system   25m         Normal    Created                pod/cilium-rj89b                                               Created container: mount-bpf-fs
kube-system   25m         Normal    Pulled                 pod/cilium-rj89b                                               Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   25m         Normal    Created                pod/cilium-8l95t                                               Created container: mount-bpf-fs
kube-system   25m         Normal    Pulled                 pod/cilium-8l95t                                               Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   25m         Normal    Created                pod/cilium-rj89b                                               Created container: clean-cilium-state
kube-system   25m         Normal    Started                pod/cilium-8l95t                                               Started container mount-bpf-fs
kube-system   25m         Normal    Pulled                 pod/cilium-rj89b                                               Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   25m         Normal    Started                pod/cilium-rj89b                                               Started container clean-cilium-state
kube-system   25m         Normal    Pulled                 pod/cilium-8l95t                                               Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   25m         Normal    Pulled                 pod/cilium-8l95t                                               Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   25m         Normal    Created                pod/cilium-rj89b                                               Created container: install-cni-binaries
kube-system   25m         Normal    Started                pod/cilium-rj89b                                               Started container install-cni-binaries
kube-system   25m         Normal    Created                pod/cilium-8l95t                                               Created container: install-cni-binaries
kube-system   25m         Normal    Started                pod/cilium-8l95t                                               Started container install-cni-binaries
kube-system   25m         Normal    Created                pod/cilium-8l95t                                               Created container: clean-cilium-state
kube-system   25m         Normal    Started                pod/cilium-8l95t                                               Started container clean-cilium-state
kube-system   25m         Normal    Pulled                 pod/cilium-rj89b                                               Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   25m         Normal    Created                pod/cilium-8l95t                                               Created container: cilium-agent
kube-system   25m         Normal    Started                pod/cilium-rj89b                                               Started container cilium-agent
kube-system   25m         Normal    Created                pod/cilium-rj89b                                               Created container: cilium-agent
kube-system   25m         Normal    Pulled                 pod/cilium-8l95t                                               Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   25m         Normal    Pulled                 pod/cilium-rj89b                                               Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   25m         Normal    Started                pod/cilium-8l95t                                               Started container cilium-agent
default       23m         Normal    Scheduled              pod/test-net-104                                               Successfully assigned default/test-net-104 to ip-10-0-10-39.ap-southeast-1.compute.internal
default       23m         Normal    Pulling                pod/test-net-104                                               Pulling image "busybox"
default       23m         Normal    Created                pod/test-net-104                                               Created container: test-net-104
default       23m         Normal    Pulled                 pod/test-net-104                                               Successfully pulled image "busybox" in 1.232s (1.232s including waiting). Image size: 2222002 bytes.
default       23m         Normal    Started                pod/test-net-104                                               Started container test-net-104
default       22m         Normal    Scheduled              pod/test-net-39                                                Successfully assigned default/test-net-39 to ip-10-0-10-39.ap-southeast-1.compute.internal
default       22m         Normal    Pulling                pod/test-net-39                                                Pulling image "busybox"
default       22m         Normal    Created                pod/test-net-39                                                Created container: test-net-39
default       22m         Normal    Pulled                 pod/test-net-39                                                Successfully pulled image "busybox" in 1.236s (1.236s including waiting). Image size: 2222002 bytes.
default       22m         Normal    Started                pod/test-net-39                                                Started container test-net-39
monitoring    22m         Normal    SuccessfulCreate       job/prometheus-kube-prometheus-admission-create                Created pod: prometheus-kube-prometheus-admission-create-495pp
monitoring    22m         Normal    Scheduled              pod/prometheus-kube-prometheus-admission-create-495pp          Successfully assigned monitoring/prometheus-kube-prometheus-admission-create-495pp to ip-10-0-10-39.ap-southeast-1.compute.internal
monitoring    21m         Normal    Pulled                 pod/prometheus-kube-prometheus-admission-create-495pp          Container image "ghcr.io/jkroepke/kube-webhook-certgen:1.8.0" already present on machine
monitoring    21m         Normal    Started                pod/prometheus-kube-prometheus-admission-create-495pp          Started container create
monitoring    21m         Normal    Created                pod/prometheus-kube-prometheus-admission-create-495pp          Created container: create
monitoring    21m         Normal    Completed              job/prometheus-kube-prometheus-admission-create                Job completed
monitoring    20m         Normal    Scheduled              pod/prometheus-kube-prometheus-admission-create-wpfjh          Successfully assigned monitoring/prometheus-kube-prometheus-admission-create-wpfjh to ip-10-0-10-39.ap-southeast-1.compute.internal
monitoring    20m         Normal    SuccessfulCreate       job/prometheus-kube-prometheus-admission-create                Created pod: prometheus-kube-prometheus-admission-create-wpfjh
monitoring    20m         Normal    Pulled                 pod/prometheus-kube-prometheus-admission-create-wpfjh          Container image "ghcr.io/jkroepke/kube-webhook-certgen:1.8.0" already present on machine
monitoring    20m         Normal    Started                pod/prometheus-kube-prometheus-admission-create-wpfjh          Started container create
monitoring    20m         Normal    Created                pod/prometheus-kube-prometheus-admission-create-wpfjh          Created container: create
monitoring    20m         Normal    Completed              job/prometheus-kube-prometheus-admission-create                Job completed
monitoring    20m         Normal    Scheduled              pod/prometheus-prometheus-node-exporter-fxgd7                  Successfully assigned monitoring/prometheus-prometheus-node-exporter-fxgd7 to ip-10-0-10-104.ap-southeast-1.compute.internal
monitoring    20m         Normal    Scheduled              pod/prometheus-prometheus-node-exporter-sp9n5                  Successfully assigned monitoring/prometheus-prometheus-node-exporter-sp9n5 to ip-10-0-10-39.ap-southeast-1.compute.internal
monitoring    20m         Normal    SuccessfulCreate       daemonset/prometheus-prometheus-node-exporter                  Created pod: prometheus-prometheus-node-exporter-tvm5g
monitoring    20m         Normal    SuccessfulCreate       daemonset/prometheus-prometheus-node-exporter                  Created pod: prometheus-prometheus-node-exporter-fxgd7
monitoring    20m         Normal    SuccessfulCreate       daemonset/prometheus-prometheus-node-exporter                  Created pod: prometheus-prometheus-node-exporter-sp9n5
monitoring    20m         Normal    Scheduled              pod/prometheus-prometheus-node-exporter-tvm5g                  Successfully assigned monitoring/prometheus-prometheus-node-exporter-tvm5g to ip-10-0-10-178.ap-southeast-1.compute.internal
monitoring    20m         Normal    ScalingReplicaSet      deployment/prometheus-kube-state-metrics                       Scaled up replica set prometheus-kube-state-metrics-f47d8dd47 from 0 to 1
monitoring    20m         Normal    Pulling                pod/prometheus-prometheus-node-exporter-fxgd7                  Pulling image "quay.io/prometheus/node-exporter:v1.11.0"
monitoring    20m         Normal    SuccessfulCreate       replicaset/prometheus-grafana-db9b646bf                        Created pod: prometheus-grafana-db9b646bf-n29ht
monitoring    20m         Normal    Scheduled              pod/prometheus-kube-prometheus-operator-6956f7dfb5-xjrr8       Successfully assigned monitoring/prometheus-kube-prometheus-operator-6956f7dfb5-xjrr8 to ip-10-0-10-39.ap-southeast-1.compute.internal
monitoring    20m         Normal    Scheduled              pod/prometheus-kube-state-metrics-f47d8dd47-8cx6w              Successfully assigned monitoring/prometheus-kube-state-metrics-f47d8dd47-8cx6w to ip-10-0-10-39.ap-southeast-1.compute.internal
monitoring    20m         Normal    Pulling                pod/prometheus-prometheus-node-exporter-sp9n5                  Pulling image "quay.io/prometheus/node-exporter:v1.11.0"
monitoring    20m         Normal    Scheduled              pod/prometheus-grafana-db9b646bf-n29ht                         Successfully assigned monitoring/prometheus-grafana-db9b646bf-n29ht to ip-10-0-10-178.ap-southeast-1.compute.internal
monitoring    20m         Normal    ScalingReplicaSet      deployment/prometheus-grafana                                  Scaled up replica set prometheus-grafana-db9b646bf from 0 to 1
monitoring    20m         Normal    SuccessfulCreate       replicaset/prometheus-kube-prometheus-operator-6956f7dfb5      Created pod: prometheus-kube-prometheus-operator-6956f7dfb5-xjrr8
monitoring    20m         Normal    ScalingReplicaSet      deployment/prometheus-kube-prometheus-operator                 Scaled up replica set prometheus-kube-prometheus-operator-6956f7dfb5 from 0 to 1
monitoring    20m         Normal    Pulling                pod/prometheus-grafana-db9b646bf-n29ht                         Pulling image "quay.io/kiwigrid/k8s-sidecar:2.5.4"
monitoring    20m         Normal    Pulling                pod/prometheus-prometheus-node-exporter-tvm5g                  Pulling image "quay.io/prometheus/node-exporter:v1.11.0"
monitoring    20m         Normal    SuccessfulCreate       replicaset/prometheus-kube-state-metrics-f47d8dd47             Created pod: prometheus-kube-state-metrics-f47d8dd47-8cx6w
monitoring    20m         Normal    Pulling                pod/prometheus-kube-state-metrics-f47d8dd47-8cx6w              Pulling image "registry.k8s.io/kube-state-metrics/kube-state-metrics:v2.18.0"
