NAMESPACE     LAST SEEN   TYPE      REASON              OBJECT                                                         MESSAGE
kube-system   57m         Normal    Created             pod/cilium-8l95t                                               Created container: install-cni-binaries
kube-system   57m         Normal    Started             pod/cilium-rj89b                                               Started container install-cni-binaries
kube-system   57m         Normal    Created             pod/cilium-rj89b                                               Created container: install-cni-binaries
kube-system   57m         Normal    Created             pod/cilium-8l95t                                               Created container: clean-cilium-state
kube-system   57m         Normal    Pulled              pod/cilium-rj89b                                               Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   57m         Normal    Created             pod/cilium-rj89b                                               Created container: cilium-agent
kube-system   57m         Normal    Pulled              pod/cilium-rj89b                                               Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   57m         Normal    Started             pod/cilium-rj89b                                               Started container cilium-agent
kube-system   57m         Normal    Created             pod/cilium-8l95t                                               Created container: cilium-agent
kube-system   57m         Normal    Pulled              pod/cilium-8l95t                                               Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   57m         Normal    Started             pod/cilium-8l95t                                               Started container cilium-agent
default       54m         Normal    Scheduled           pod/test-net-104                                               Successfully assigned default/test-net-104 to ip-10-0-10-39.ap-southeast-1.compute.internal
default       54m         Normal    Pulling             pod/test-net-104                                               Pulling image "busybox"
default       54m         Normal    Started             pod/test-net-104                                               Started container test-net-104
default       54m         Normal    Pulled              pod/test-net-104                                               Successfully pulled image "busybox" in 1.232s (1.232s including waiting). Image size: 2222002 bytes.
default       54m         Normal    Created             pod/test-net-104                                               Created container: test-net-104
default       54m         Normal    Scheduled           pod/test-net-39                                                Successfully assigned default/test-net-39 to ip-10-0-10-39.ap-southeast-1.compute.internal
default       54m         Normal    Pulling             pod/test-net-39                                                Pulling image "busybox"
default       54m         Normal    Created             pod/test-net-39                                                Created container: test-net-39
default       54m         Normal    Pulled              pod/test-net-39                                                Successfully pulled image "busybox" in 1.236s (1.236s including waiting). Image size: 2222002 bytes.
default       54m         Normal    Started             pod/test-net-39                                                Started container test-net-39
monitoring    53m         Normal    Scheduled           pod/prometheus-kube-prometheus-admission-create-495pp          Successfully assigned monitoring/prometheus-kube-prometheus-admission-create-495pp to ip-10-0-10-39.ap-southeast-1.compute.internal
monitoring    53m         Normal    SuccessfulCreate    job/prometheus-kube-prometheus-admission-create                Created pod: prometheus-kube-prometheus-admission-create-495pp
monitoring    53m         Normal    Pulled              pod/prometheus-kube-prometheus-admission-create-495pp          Container image "ghcr.io/jkroepke/kube-webhook-certgen:1.8.0" already present on machine
monitoring    53m         Normal    Started             pod/prometheus-kube-prometheus-admission-create-495pp          Started container create
