NAMESPACE     LAST SEEN   TYPE      REASON              OBJECT                                                                  MESSAGE
monitoring    16m         Normal    Pulled              pod/prometheus-kube-state-metrics-7cdf9894f9-pz47z                      Container image "registry.k8s.io/kube-state-metrics/kube-state-metrics:v2.12.0" already present on machine
monitoring    21m         Warning   BackOff             pod/prometheus-kube-state-metrics-7cdf9894f9-pz47z                      Back-off restarting failed container kube-state-metrics in pod prometheus-kube-state-metrics-7cdf9894f9-pz47z_monitoring(8aef6b18-48f3-480b-a3f5-f4c8fa38716b)
monitoring    15m         Normal    Killing             pod/prometheus-kube-state-metrics-7cdf9894f9-pz47z                      Container kube-state-metrics failed liveness probe, will be restarted
monitoring    52m         Normal    SuccessfulCreate    replicaset/prometheus-grafana-5875d7786f                                Created pod: prometheus-grafana-5875d7786f-xtnj7
monitoring    52m         Normal    Scheduled           pod/prometheus-grafana-5875d7786f-xtnj7                                 Successfully assigned monitoring/prometheus-grafana-5875d7786f-xtnj7 to ip-10-0-10-104.ap-southeast-1.compute.internal
monitoring    52m         Normal    Pulling             pod/prometheus-grafana-5875d7786f-xtnj7                                 Pulling image "quay.io/kiwigrid/k8s-sidecar:1.26.1"
monitoring    52m         Normal    Scheduled           pod/prometheus-kube-prometheus-operator-5bd97f6986-vf27j                Successfully assigned monitoring/prometheus-kube-prometheus-operator-5bd97f6986-vf27j to ip-10-0-10-39.ap-southeast-1.compute.internal
monitoring    52m         Normal    Killing             pod/prometheus-kube-prometheus-operator-5bd97f6986-kgw4x                Stopping container kube-prometheus-stack
monitoring    52m         Normal    SuccessfulCreate    replicaset/prometheus-kube-prometheus-operator-5bd97f6986               Created pod: prometheus-kube-prometheus-operator-5bd97f6986-vf27j
monitoring    47m         Normal    Created             pod/prometheus-kube-prometheus-operator-5bd97f6986-vf27j                Created container: kube-prometheus-stack
monitoring    47m         Normal    Started             pod/prometheus-kube-prometheus-operator-5bd97f6986-vf27j                Started container kube-prometheus-stack
monitoring    47m         Normal    Pulled              pod/prometheus-kube-prometheus-operator-5bd97f6986-vf27j                Container image "quay.io/prometheus-operator/prometheus-operator:v0.74.0" already present on machine
monitoring    52m         Normal    Killing             pod/prometheus-prometheus-kube-prometheus-prometheus-0                  Stopping container prometheus
monitoring    52m         Normal    Killing             pod/prometheus-prometheus-kube-prometheus-prometheus-0                  Stopping container config-reloader
monitoring    52m         Normal    Scheduled           pod/prometheus-prometheus-kube-prometheus-prometheus-0                  Successfully assigned monitoring/prometheus-prometheus-kube-prometheus-prometheus-0 to ip-10-0-10-39.ap-southeast-1.compute.internal
monitoring    52m         Normal    SuccessfulCreate    statefulset/prometheus-prometheus-kube-prometheus-prometheus            create Pod prometheus-prometheus-kube-prometheus-prometheus-0 in StatefulSet prometheus-prometheus-kube-prometheus-prometheus successful
monitoring    52m         Normal    Pulled              pod/prometheus-prometheus-kube-prometheus-prometheus-0                  Container image "quay.io/prometheus-operator/prometheus-config-reloader:v0.74.0" already present on machine
monitoring    52m         Normal    Pulled              pod/prometheus-grafana-5875d7786f-xtnj7                                 Successfully pulled image "quay.io/kiwigrid/k8s-sidecar:1.26.1" in 4.574s (4.574s including waiting). Image size: 23978952 bytes.
monitoring    52m         Normal    Pulled              pod/prometheus-prometheus-kube-prometheus-prometheus-0                  Container image "quay.io/prometheus-operator/prometheus-config-reloader:v0.74.0" already present on machine
monitoring    52m         Normal    Created             pod/prometheus-prometheus-kube-prometheus-prometheus-0                  Created container: config-reloader
monitoring    52m         Normal    Started             pod/prometheus-prometheus-kube-prometheus-prometheus-0                  Started container config-reloader
monitoring    52m         Normal    Started             pod/prometheus-prometheus-kube-prometheus-prometheus-0                  Started container init-config-reloader
monitoring    22m         Normal    Pulled              pod/prometheus-prometheus-kube-prometheus-prometheus-0                  Container image "quay.io/prometheus/prometheus:v2.52.0" already present on machine
monitoring    52m         Normal    Created             pod/prometheus-prometheus-kube-prometheus-prometheus-0                  Created container: init-config-reloader
monitoring    22m         Normal    Created             pod/prometheus-prometheus-kube-prometheus-prometheus-0                  Created container: prometheus
monitoring    22m         Normal    Started             pod/prometheus-prometheus-kube-prometheus-prometheus-0                  Started container prometheus
monitoring    52m         Normal    Created             pod/prometheus-grafana-5875d7786f-xtnj7                                 Created container: grafana-sc-dashboard
monitoring    52m         Normal    Started             pod/prometheus-grafana-5875d7786f-xtnj7                                 Started container grafana-sc-dashboard
monitoring    52m         Normal    Pulled              pod/prometheus-grafana-5875d7786f-xtnj7                                 Container image "quay.io/kiwigrid/k8s-sidecar:1.26.1" already present on machine
monitoring    52m         Normal    Created             pod/prometheus-grafana-5875d7786f-xtnj7                                 Created container: grafana-sc-datasources
monitoring    52m         Normal    Started             pod/prometheus-grafana-5875d7786f-xtnj7                                 Started container grafana-sc-datasources
monitoring    52m         Normal    Pulling             pod/prometheus-grafana-5875d7786f-xtnj7                                 Pulling image "docker.io/grafana/grafana:11.0.0"
monitoring    52m         Normal    Pulled              pod/prometheus-grafana-5875d7786f-xtnj7                                 Successfully pulled image "docker.io/grafana/grafana:11.0.0" in 9.375s (9.376s including waiting). Image size: 120709951 bytes.
monitoring    21m         Normal    Created             pod/prometheus-grafana-5875d7786f-xtnj7                                 Created container: grafana
monitoring    21m         Normal    Started             pod/prometheus-grafana-5875d7786f-xtnj7                                 Started container grafana
monitoring    12m         Warning   Unhealthy           pod/prometheus-grafana-5875d7786f-xtnj7                                 Readiness probe failed: Get "http://10.0.10.122:3000/api/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
monitoring    12m         Warning   Unhealthy           pod/prometheus-prometheus-kube-prometheus-prometheus-0                  Startup probe failed: Get "http://10.0.10.57:9090/-/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
monitoring    45m         Warning   BackOff             pod/prometheus-kube-prometheus-operator-5bd97f6986-vf27j                Back-off restarting failed container kube-prometheus-stack in pod prometheus-kube-prometheus-operator-5bd97f6986-vf27j_monitoring(18646a26-3244-4d24-a14d-9baa3f7c0190)
monitoring    37m         Warning   Unhealthy           pod/prometheus-grafana-5875d7786f-xtnj7                                 Liveness probe failed: Get "http://10.0.10.122:3000/api/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
monitoring    15m         Normal    Killing             pod/prometheus-grafana-5875d7786f-xtnj7                                 Container grafana failed liveness probe, will be restarted
monitoring    21m         Normal    Pulled              pod/prometheus-grafana-5875d7786f-xtnj7                                 Container image "docker.io/grafana/grafana:11.0.0" already present on machine
monitoring    45m         Normal    SuccessfulCreate    replicaset/prometheus-kube-prometheus-operator-5bd97f6986               Created pod: prometheus-kube-prometheus-operator-5bd97f6986-b65nq
monitoring    45m         Normal    Scheduled           pod/prometheus-kube-prometheus-operator-5bd97f6986-b65nq                Successfully assigned monitoring/prometheus-kube-prometheus-operator-5bd97f6986-b65nq to ip-10-0-10-39.ap-southeast-1.compute.internal
monitoring    19m         Normal    Started             pod/prometheus-kube-prometheus-operator-5bd97f6986-b65nq                Started container kube-prometheus-stack
monitoring    14m         Normal    Pulled              pod/prometheus-kube-prometheus-operator-5bd97f6986-b65nq                Container image "quay.io/prometheus-operator/prometheus-operator:v0.74.0" already present on machine
monitoring    19m         Normal    Created             pod/prometheus-kube-prometheus-operator-5bd97f6986-b65nq                Created container: kube-prometheus-stack
monitoring    13m         Warning   BackOff             pod/prometheus-kube-prometheus-operator-5bd97f6986-b65nq                Back-off restarting failed container kube-prometheus-stack in pod prometheus-kube-prometheus-operator-5bd97f6986-b65nq_monitoring(28b6a877-a290-4ce2-aef1-ceda51f78a6e)
default       40m         Normal    Pulling             pod/node-debugger-ip-10-0-10-39.ap-southeast-1.compute.internal-h4fd8   Pulling image "busybox"
default       40m         Normal    Pulled              pod/node-debugger-ip-10-0-10-39.ap-southeast-1.compute.internal-h4fd8   Successfully pulled image "busybox" in 4.354s (4.354s including waiting). Image size: 2222002 bytes.
default       40m         Normal    Started             pod/node-debugger-ip-10-0-10-39.ap-southeast-1.compute.internal-h4fd8   Started container debugger
default       40m         Normal    Created             pod/node-debugger-ip-10-0-10-39.ap-southeast-1.compute.internal-h4fd8   Created container: debugger
monitoring    38m         Normal    Scheduled           pod/test-net                                                            Successfully assigned monitoring/test-net to ip-10-0-10-39.ap-southeast-1.compute.internal
monitoring    38m         Normal    Pulling             pod/test-net                                                            Pulling image "busybox"
monitoring    38m         Normal    Pulled              pod/test-net                                                            Successfully pulled image "busybox" in 1.233s (1.233s including waiting). Image size: 2222002 bytes.
monitoring    38m         Normal    Started             pod/test-net                                                            Started container test-net
monitoring    38m         Normal    Created             pod/test-net                                                            Created container: test-net
monitoring    22m         Normal    Killing             pod/prometheus-prometheus-kube-prometheus-prometheus-0                  Container prometheus failed startup probe, will be restarted
monitoring    30m         Normal    Pulling             pod/debug-net                                                           Pulling image "busybox"
monitoring    30m         Normal    Scheduled           pod/debug-net                                                           Successfully assigned monitoring/debug-net to ip-10-0-10-39.ap-southeast-1.compute.internal
monitoring    30m         Normal    Created             pod/debug-net                                                           Created container: debug-net
monitoring    30m         Normal    Pulled              pod/debug-net                                                           Successfully pulled image "busybox" in 1.204s (1.204s including waiting). Image size: 2222002 bytes.
monitoring    30m         Normal    Started             pod/debug-net                                                           Started container debug-net
monitoring    23m         Normal    Scheduled           pod/debug-net                                                           Successfully assigned monitoring/debug-net to ip-10-0-10-39.ap-southeast-1.compute.internal
monitoring    23m         Normal    Pulling             pod/debug-net                                                           Pulling image "busybox"
monitoring    23m         Normal    Pulled              pod/debug-net                                                           Successfully pulled image "busybox" in 1.216s (1.216s including waiting). Image size: 2222002 bytes.
monitoring    23m         Normal    Created             pod/debug-net                                                           Created container: debug-net
monitoring    23m         Warning   Failed              pod/debug-net                                                           Error: failed to create containerd task: failed to create shim task: OCI runtime create failed: runc create failed: unable to start container process: error during container init: exec: "C:/Program Files/Git/usr/bin/sh": stat C:/Program Files/Git/usr/bin/sh: no such file or directory
monitoring    22m         Normal    Scheduled           pod/prometheus-kube-state-metrics-d87f6df4f-pgc2j                       Successfully assigned monitoring/prometheus-kube-state-metrics-d87f6df4f-pgc2j to ip-10-0-10-39.ap-southeast-1.compute.internal
monitoring    22m         Normal    SuccessfulCreate    replicaset/prometheus-kube-state-metrics-d87f6df4f                      Created pod: prometheus-kube-state-metrics-d87f6df4f-pgc2j
monitoring    22m         Normal    ScalingReplicaSet   deployment/prometheus-kube-state-metrics                                Scaled up replica set prometheus-kube-state-metrics-d87f6df4f from 0 to 1
monitoring    14m         Normal    Started             pod/prometheus-kube-state-metrics-d87f6df4f-pgc2j                       Started container kube-state-metrics
monitoring    14m         Normal    Pulled              pod/prometheus-kube-state-metrics-d87f6df4f-pgc2j                       Container image "registry.k8s.io/kube-state-metrics/kube-state-metrics:v2.12.0" already present on machine
monitoring    14m         Normal    Created             pod/prometheus-kube-state-metrics-d87f6df4f-pgc2j                       Created container: kube-state-metrics
monitoring    19m         Warning   Unhealthy           pod/prometheus-kube-state-metrics-d87f6df4f-pgc2j                       Liveness probe failed: Get "http://10.0.10.45:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
monitoring    19m         Warning   Unhealthy           pod/prometheus-kube-state-metrics-d87f6df4f-pgc2j                       Readiness probe failed: Get "http://10.0.10.45:8080/": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
monitoring    11m         Warning   BackOff             pod/prometheus-kube-state-metrics-d87f6df4f-pgc2j                       Back-off restarting failed container kube-state-metrics in pod prometheus-kube-state-metrics-d87f6df4f-pgc2j_monitoring(7e261b2d-97df-4150-831a-879b427054e2)
monitoring    17m         Normal    Killing             pod/prometheus-kube-state-metrics-d87f6df4f-pgc2j                       Container kube-state-metrics failed liveness probe, will be restarted
monitoring    15m         Normal    Scheduled           pod/prometheus-kube-prometheus-admission-create-frckt                   Successfully assigned monitoring/prometheus-kube-prometheus-admission-create-frckt to ip-10-0-10-178.ap-southeast-1.compute.internal
monitoring    15m         Normal    SuccessfulCreate    job/prometheus-kube-prometheus-admission-create                         Created pod: prometheus-kube-prometheus-admission-create-frckt
monitoring    15m         Normal    Pulling             pod/prometheus-kube-prometheus-admission-create-frckt                   Pulling image "registry.k8s.io/ingress-nginx/kube-webhook-certgen:v20221220-controller-v1.5.1-58-g787ea74b6"
monitoring    15m         Normal    Created             pod/prometheus-kube-prometheus-admission-create-frckt                   Created container: create
monitoring    15m         Normal    Pulled              pod/prometheus-kube-prometheus-admission-create-frckt                   Successfully pulled image "registry.k8s.io/ingress-nginx/kube-webhook-certgen:v20221220-controller-v1.5.1-58-g787ea74b6" in 1.767s (1.767s including waiting). Image size: 19687037 bytes.
monitoring    15m         Normal    Started             pod/prometheus-kube-prometheus-admission-create-frckt                   Started container create
monitoring    15m         Normal    Completed           job/prometheus-kube-prometheus-admission-create                         Job completed
monitoring    15m         Normal    SuccessfulCreate    job/prometheus-kube-prometheus-admission-patch                          Created pod: prometheus-kube-prometheus-admission-patch-xq94r
monitoring    15m         Normal    Scheduled           pod/prometheus-kube-prometheus-admission-patch-xq94r                    Successfully assigned monitoring/prometheus-kube-prometheus-admission-patch-xq94r to ip-10-0-10-178.ap-southeast-1.compute.internal
monitoring    15m         Normal    Started             pod/prometheus-kube-prometheus-admission-patch-xq94r                    Started container patch
monitoring    15m         Normal    Created             pod/prometheus-kube-prometheus-admission-patch-xq94r                    Created container: patch
monitoring    15m         Normal    Pulled              pod/prometheus-kube-prometheus-admission-patch-xq94r                    Container image "registry.k8s.io/ingress-nginx/kube-webhook-certgen:v20221220-controller-v1.5.1-58-g787ea74b6" already present on machine
monitoring    15m         Normal    Completed           job/prometheus-kube-prometheus-admission-patch                          Job completed
monitoring    11m         Normal    ScalingReplicaSet   deployment/prometheus-kube-state-metrics                                Scaled up replica set prometheus-kube-state-metrics-7cdf9894f9 from 0 to 1
monitoring    11m         Normal    Scheduled           pod/prometheus-kube-state-metrics-7cdf9894f9-jhvrk                      Successfully assigned monitoring/prometheus-kube-state-metrics-7cdf9894f9-jhvrk to ip-10-0-10-178.ap-southeast-1.compute.internal
monitoring    11m         Normal    Scheduled           pod/prometheus-grafana-5875d7786f-w4k9q                                 Successfully assigned monitoring/prometheus-grafana-5875d7786f-w4k9q to ip-10-0-10-39.ap-southeast-1.compute.internal
monitoring    11m         Normal    ScalingReplicaSet   deployment/prometheus-grafana                                           Scaled up replica set prometheus-grafana-5875d7786f from 0 to 1
monitoring    11m         Normal    SuccessfulCreate    replicaset/prometheus-kube-state-metrics-7cdf9894f9                     Created pod: prometheus-kube-state-metrics-7cdf9894f9-jhvrk
monitoring    11m         Normal    SuccessfulCreate    replicaset/prometheus-grafana-5875d7786f                                Created pod: prometheus-grafana-5875d7786f-w4k9q
monitoring    11m         Normal    Killing             pod/prometheus-grafana-5875d7786f-xtnj7                                 Stopping container grafana-sc-dashboard
monitoring    11m         Normal    Started             pod/prometheus-grafana-5875d7786f-w4k9q                                 Started container grafana-sc-datasources
monitoring    11m         Normal    Created             pod/prometheus-grafana-5875d7786f-w4k9q                                 Created container: grafana-sc-dashboard
monitoring    5m49s       Normal    Started             pod/prometheus-grafana-5875d7786f-w4k9q                                 Started container grafana
monitoring    5m49s       Normal    Created             pod/prometheus-grafana-5875d7786f-w4k9q                                 Created container: grafana
monitoring    11m         Normal    Pulling             pod/prometheus-kube-state-metrics-7cdf9894f9-jhvrk                      Pulling image "registry.k8s.io/kube-state-metrics/kube-state-metrics:v2.12.0"
monitoring    5m49s       Normal    Pulled              pod/prometheus-grafana-5875d7786f-w4k9q                                 Container image "docker.io/grafana/grafana:11.0.0" already present on machine
monitoring    11m         Normal    Pulled              pod/prometheus-grafana-5875d7786f-w4k9q                                 Container image "quay.io/kiwigrid/k8s-sidecar:1.26.1" already present on machine
monitoring    11m         Normal    Created             pod/prometheus-grafana-5875d7786f-w4k9q                                 Created container: grafana-sc-datasources
monitoring    11m         Normal    Started             pod/prometheus-grafana-5875d7786f-w4k9q                                 Started container grafana-sc-dashboard
monitoring    11m         Normal    Pulled              pod/prometheus-grafana-5875d7786f-w4k9q                                 Container image "quay.io/kiwigrid/k8s-sidecar:1.26.1" already present on machine
monitoring    98s         Warning   Unhealthy           pod/prometheus-grafana-5875d7786f-w4k9q                                 Readiness probe failed: Get "http://10.0.10.45:3000/api/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
monitoring    11m         Normal    Started             pod/prometheus-kube-state-metrics-7cdf9894f9-jhvrk                      Started container kube-state-metrics
monitoring    11m         Normal    Pulled              pod/prometheus-kube-state-metrics-7cdf9894f9-jhvrk                      Successfully pulled image "registry.k8s.io/kube-state-metrics/kube-state-metrics:v2.12.0" in 2.269s (2.269s including waiting). Image size: 13702190 bytes.
monitoring    11m         Normal    Created             pod/prometheus-kube-state-metrics-7cdf9894f9-jhvrk                      Created container: kube-state-metrics
monitoring    11m         Normal    Scheduled           pod/prometheus-kube-prometheus-operator-5bd97f6986-5xzfm                Successfully assigned monitoring/prometheus-kube-prometheus-operator-5bd97f6986-5xzfm to ip-10-0-10-104.ap-southeast-1.compute.internal
monitoring    11m         Normal    SuccessfulCreate    replicaset/prometheus-kube-prometheus-operator-5bd97f6986               Created pod: prometheus-kube-prometheus-operator-5bd97f6986-5xzfm
monitoring    11m         Normal    Pulling             pod/prometheus-kube-prometheus-operator-5bd97f6986-5xzfm                Pulling image "quay.io/prometheus-operator/prometheus-operator:v0.74.0"
monitoring    11m         Normal    Pulled              pod/prometheus-kube-prometheus-operator-5bd97f6986-5xzfm                Successfully pulled image "quay.io/prometheus-operator/prometheus-operator:v0.74.0" in 3.289s (3.289s including waiting). Image size: 17110567 bytes.
monitoring    7m33s       Normal    Created             pod/prometheus-kube-prometheus-operator-5bd97f6986-5xzfm                Created container: kube-prometheus-stack
monitoring    7m33s       Normal    Started             pod/prometheus-kube-prometheus-operator-5bd97f6986-5xzfm                Started container kube-prometheus-stack
monitoring    7m33s       Normal    Pulled              pod/prometheus-kube-prometheus-operator-5bd97f6986-5xzfm                Container image "quay.io/prometheus-operator/prometheus-operator:v0.74.0" already present on machine
monitoring    9m19s       Warning   Unhealthy           pod/prometheus-grafana-5875d7786f-w4k9q                                 Liveness probe failed: Get "http://10.0.10.45:3000/api/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
monitoring    6m38s       Warning   BackOff             pod/prometheus-kube-prometheus-operator-5bd97f6986-5xzfm                Back-off restarting failed container kube-prometheus-stack in pod prometheus-kube-prometheus-operator-5bd97f6986-5xzfm_monitoring(d5b03308-5279-49af-b819-2fd09a91400c)
monitoring    8m11s       Normal    Killing             pod/prometheus-prometheus-kube-prometheus-prometheus-0                  Stopping container config-reloader
monitoring    8m11s       Normal    Killing             pod/prometheus-prometheus-kube-prometheus-prometheus-0                  Stopping container prometheus
monitoring    6m30s       Normal    SuccessfulCreate    replicaset/prometheus-kube-prometheus-operator-5bd97f6986               Created pod: prometheus-kube-prometheus-operator-5bd97f6986-9jd78
monitoring    6m29s       Normal    Scheduled           pod/prometheus-kube-prometheus-operator-5bd97f6986-9jd78                Successfully assigned monitoring/prometheus-kube-prometheus-operator-5bd97f6986-9jd78 to ip-10-0-10-39.ap-southeast-1.compute.internal
monitoring    63s         Normal    Pulled              pod/prometheus-kube-prometheus-operator-5bd97f6986-9jd78                Container image "quay.io/prometheus-operator/prometheus-operator:v0.74.0" already present on machine
monitoring    63s         Normal    Created             pod/prometheus-kube-prometheus-operator-5bd97f6986-9jd78                Created container: kube-prometheus-stack
monitoring    63s         Normal    Started             pod/prometheus-kube-prometheus-operator-5bd97f6986-9jd78                Started container kube-prometheus-stack
monitoring    5m49s       Normal    Killing             pod/prometheus-grafana-5875d7786f-w4k9q                                 Container grafana failed liveness probe, will be restarted
monitoring    2s          Warning   BackOff             pod/prometheus-kube-prometheus-operator-5bd97f6986-9jd78                Back-off restarting failed container kube-prometheus-stack in pod prometheus-kube-prometheus-operator-5bd97f6986-9jd78_monitoring(4b15e6b1-b521-4ae4-b5a4-631c988fd3ae)
