NAMESPACE     LAST SEEN   TYPE      REASON                    OBJECT                                                     MESSAGE
benchmark     59m         Normal    Started                   pod/fortio-cf9999755-5h8nt                                 Started container fortio
monitoring    59m         Normal    Pulled                    pod/prometheus-grafana-5875d7786f-kjddx                    Successfully pulled image "quay.io/kiwigrid/k8s-sidecar:1.26.1" in 8.047s (8.047s including waiting). Image size: 23978952 bytes.
monitoring    59m         Normal    Started                   pod/prometheus-grafana-5875d7786f-kjddx                    Started container grafana-sc-datasources
monitoring    59m         Normal    Created                   pod/prometheus-grafana-5875d7786f-kjddx                    Created container: grafana-sc-dashboard
monitoring    59m         Normal    Pulling                   pod/prometheus-grafana-5875d7786f-kjddx                    Pulling image "docker.io/grafana/grafana:11.0.0"
monitoring    59m         Normal    Created                   pod/prometheus-grafana-5875d7786f-kjddx                    Created container: grafana-sc-datasources
monitoring    59m         Normal    Pulled                    pod/prometheus-grafana-5875d7786f-kjddx                    Container image "quay.io/kiwigrid/k8s-sidecar:1.26.1" already present on machine
monitoring    59m         Normal    Started                   pod/prometheus-grafana-5875d7786f-kjddx                    Started container grafana-sc-dashboard
kube-system   59m         Normal    Pulled                    pod/cilium-p7tcv                                           Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   59m         Normal    Created                   pod/cilium-p7tcv                                           Created container: mount-cgroup
kube-system   59m         Normal    Pulled                    pod/cilium-6dt5x                                           Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   59m         Normal    Created                   pod/cilium-6dt5x                                           Created container: mount-cgroup
kube-system   59m         Normal    Started                   pod/cilium-p7tcv                                           Started container mount-cgroup
kube-system   59m         Normal    Pulled                    pod/cilium-6dt5x                                           Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   59m         Normal    Started                   pod/cilium-p7tcv                                           Started container apply-sysctl-overwrites
kube-system   59m         Normal    Started                   pod/cilium-6dt5x                                           Started container mount-cgroup
kube-system   59m         Normal    Created                   pod/cilium-6dt5x                                           Created container: apply-sysctl-overwrites
kube-system   59m         Normal    Pulled                    pod/cilium-p7tcv                                           Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   59m         Normal    Created                   pod/cilium-p7tcv                                           Created container: apply-sysctl-overwrites
kube-system   59m         Normal    Started                   pod/cilium-6dt5x                                           Started container apply-sysctl-overwrites
kube-system   59m         Normal    Pulled                    pod/cilium-6dt5x                                           Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   59m         Normal    Created                   pod/cilium-6dt5x                                           Created container: mount-bpf-fs
kube-system   59m         Normal    Started                   pod/cilium-p7tcv                                           Started container mount-bpf-fs
kube-system   59m         Normal    Created                   pod/cilium-p7tcv                                           Created container: mount-bpf-fs
kube-system   59m         Normal    Pulled                    pod/cilium-p7tcv                                           Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   59m         Normal    Created                   pod/cilium-6dt5x                                           Created container: clean-cilium-state
kube-system   59m         Normal    Started                   pod/cilium-p7tcv                                           Started container clean-cilium-state
kube-system   59m         Normal    Created                   pod/cilium-p7tcv                                           Created container: clean-cilium-state
kube-system   59m         Normal    Pulled                    pod/cilium-6dt5x                                           Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   59m         Normal    Started                   pod/cilium-6dt5x                                           Started container mount-bpf-fs
kube-system   59m         Normal    Pulled                    pod/cilium-p7tcv                                           Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   58m         Normal    Pulled                    pod/cilium-6dt5x                                           Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   58m         Normal    Created                   pod/cilium-6dt5x                                           Created container: install-cni-binaries
monitoring    58m         Normal    Created                   pod/prometheus-prometheus-kube-prometheus-prometheus-0     Created container: config-reloader
monitoring    58m         Normal    Pulled                    pod/prometheus-prometheus-kube-prometheus-prometheus-0     Container image "quay.io/prometheus-operator/prometheus-config-reloader:v0.74.0" already present on machine
monitoring    58m         Normal    Started                   pod/prometheus-prometheus-kube-prometheus-prometheus-0     Started container prometheus
kube-system   58m         Normal    Pulled                    pod/cilium-p7tcv                                           Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   58m         Normal    Created                   pod/cilium-p7tcv                                           Created container: install-cni-binaries
kube-system   58m         Normal    Started                   pod/cilium-p7tcv                                           Started container install-cni-binaries
monitoring    58m         Normal    Created                   pod/prometheus-prometheus-kube-prometheus-prometheus-0     Created container: prometheus
monitoring    58m         Normal    Pulled                    pod/prometheus-prometheus-kube-prometheus-prometheus-0     Successfully pulled image "quay.io/prometheus/prometheus:v2.52.0" in 10.312s (10.312s including waiting). Image size: 107216079 bytes.
kube-system   58m         Normal    Started                   pod/cilium-6dt5x                                           Started container clean-cilium-state
kube-system   58m         Normal    Started                   pod/cilium-6dt5x                                           Started container install-cni-binaries
kube-system   58m         Normal    Pulled                    pod/cilium-6dt5x                                           Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   58m         Normal    Pulled                    pod/cilium-p7tcv                                           Container image "quay.io/cilium/cilium:v1.18.7@sha256:99b029a0a7c2224dac8c1cc3b6b3ba52af00e2ff981d927e84260ee781e9753c" already present on machine
kube-system   58m         Normal    Created                   pod/cilium-p7tcv                                           Created container: cilium-agent
kube-system   58m         Normal    Started                   pod/cilium-p7tcv                                           Started container cilium-agent
monitoring    58m         Normal    Started                   pod/prometheus-prometheus-kube-prometheus-prometheus-0     Started container config-reloader
kube-system   58m         Normal    Created                   pod/cilium-6dt5x                                           Created container: cilium-agent
default       58m         Normal    NodeReady                 node/ip-10-0-10-206.ap-southeast-1.compute.internal        Node ip-10-0-10-206.ap-southeast-1.compute.internal status is now: NodeReady
default       58m         Normal    NodeReady                 node/ip-10-0-10-244.ap-southeast-1.compute.internal        Node ip-10-0-10-244.ap-southeast-1.compute.internal status is now: NodeReady
kube-system   58m         Normal    Started                   pod/cilium-6dt5x                                           Started container cilium-agent
kube-system   58m         Normal    Scheduled                 pod/coredns-7889d86cb8-qng5b                               Successfully assigned kube-system/coredns-7889d86cb8-qng5b to ip-10-0-10-72.ap-southeast-1.compute.internal
monitoring    58m         Normal    Created                   pod/prometheus-grafana-5875d7786f-kjddx                    Created container: grafana
monitoring    58m         Normal    Pulled                    pod/prometheus-grafana-5875d7786f-kjddx                    Successfully pulled image "docker.io/grafana/grafana:11.0.0" in 13.158s (13.158s including waiting). Image size: 120709951 bytes.
kube-system   58m         Normal    SuccessfulCreate          replicaset/coredns-7889d86cb8                              Created pod: coredns-7889d86cb8-qng5b
kube-system   58m         Normal    ScalingReplicaSet         deployment/coredns                                         Scaled up replica set coredns-7889d86cb8 from 1 to 2
kube-system   58m         Normal    Created                   pod/coredns-7889d86cb8-qng5b                               Created container: coredns
monitoring    58m         Warning   Unhealthy                 pod/prometheus-grafana-5875d7786f-kjddx                    Readiness probe failed: Get "http://10.96.0.233:3000/api/health": dial tcp 10.96.0.233:3000: connect: connection refused
kube-system   58m         Normal    Pulled                    pod/coredns-7889d86cb8-qng5b                               Container image "602401143452.dkr.ecr.ap-southeast-1.amazonaws.com/eks/coredns:v1.13.2-eksbuild.4" already present on machine
monitoring    58m         Normal    Started                   pod/prometheus-grafana-5875d7786f-kjddx                    Started container grafana
kube-system   58m         Normal    Started                   pod/coredns-7889d86cb8-qng5b                               Started container coredns
benchmark     34m         Normal    Scheduled                 pod/fortio-cf9999755-fs7vv                                 Successfully assigned benchmark/fortio-cf9999755-fs7vv to ip-10-0-10-72.ap-southeast-1.compute.internal
benchmark     34m         Normal    SuccessfulCreate          replicaset/fortio-cf9999755                                Created pod: fortio-cf9999755-fs7vv
benchmark     34m         Normal    Killing                   pod/fortio-cf9999755-5h8nt                                 Stopping container fortio
benchmark     34m         Normal    Created                   pod/fortio-cf9999755-fs7vv                                 Created container: fortio
benchmark     34m         Normal    Pulled                    pod/fortio-cf9999755-fs7vv                                 Container image "fortio/fortio:1.74.0" already present on machine
benchmark     34m         Normal    Started                   pod/fortio-cf9999755-fs7vv                                 Started container fortio
benchmark     12m         Normal    SuccessfulCreate          replicaset/fortio-cf9999755                                Created pod: fortio-cf9999755-5gdv8
benchmark     12m         Normal    Killing                   pod/fortio-cf9999755-fs7vv                                 Stopping container fortio
benchmark     12m         Normal    Scheduled                 pod/fortio-cf9999755-5gdv8                                 Successfully assigned benchmark/fortio-cf9999755-5gdv8 to ip-10-0-10-72.ap-southeast-1.compute.internal
benchmark     12m         Normal    Started                   pod/fortio-cf9999755-5gdv8                                 Started container fortio
benchmark     12m         Normal    Created                   pod/fortio-cf9999755-5gdv8                                 Created container: fortio
benchmark     12m         Normal    Pulled                    pod/fortio-cf9999755-5gdv8                                 Container image "fortio/fortio:1.74.0" already present on machine
